time,e_xx,el_strain_xx,euler_angle_1,euler_angle_2,euler_angle_3,fp_xx,stress_xx,stress_yy,tot_strain_xx,vonmises
0.17078125,0.017296081075022,0,39.604035337041,0.37018440481681,4.0346237800049,1.0134718439344,542.85408324973,-0.0011665923903228,0.017010020070501,473.36844583928
0.17109375,0.017328005463439,0,39.761292330245,0.37019533974076,4.0344956141601,1.013502029599,543.02659416637,-0.0011697661021972,0.017040901553681,473.51967139491
0.17140625,0.017359930856339,0,39.761069060394,0.37020627499234,4.0343674256991,1.013532215817,543.19899255943,-0.0011729412441225,0.017071782152016,473.67080092137
0.17171875,0.017391857253716,0,39.839585999843,0.37021721057049,4.0342392147075,1.0135624025883,543.37127850296,-0.0011761177737984,0.017102661865538,473.82183446866
0.17203125,0.017423784655564,0,39.839362833544,0.37022814647488,4.0341109812704,1.0135925899126,543.54345207096,-0.0011792955619208,0.017133540694279,473.97277208682
0.17234375,0.017455713061879,0,39.917879876372,0.37023908270439,4.0339827254726,1.01362277779,543.71551333716,-0.001182474823472,0.017164418638269,474.12361382608
0.17265625,0.017487642472656,0,40.075137128241,0.37025001925888,4.0338544473985,1.01365296622,543.88746237544,-0.0011856554469124,0.017195295697541,474.27435973661
0.17296875,0.01751957288789,0,40.232394431587,0.37026095613755,4.0337261471322,1.0136831552027,544.05929925953,-0.0011888374047188,0.017226171872125,474.42500986868
0.17328125,0.017551504307576,0,40.389651786324,0.37027189333973,4.0335978247574,1.0137133447378,544.23102406306,-0.0011920207413859,0.017257047162053,474.57556427264
0.17359375,0.017583436731708,0,40.546909192368,0.37028283086477,4.0334694803574,1.0137435348251,544.40263685974,-0.0011952052786416,0.017287921567356,474.72602299884
0.17390625,0.017615370160282,0,40.625426492153,0.37029376871215,4.1120812714957,1.0137737254645,544.57413772295,-0.0011983912541253,0.017318795088067,474.87638609782
0.17421875,0.017647304593294,0,40.861424158038,0.370304706881,4.1119528832943,1.0138039166558,544.74552672627,-0.0012015784228754,0.017349667724215,475.02665362003
0.17453125,0.017679240030737,0,40.861201402536,0.37031564537093,4.1118244733158,1.0138341083989,544.91680394293,-0.0012047670829226,0.017380539475834,475.17682561612
0.17484375,0.017711176472607,0,40.860978698006,0.37032658418113,4.1116960416422,1.0138643006935,545.08796944642,-0.0012079569176908,0.017411410342953,475.32690213664
0.17515625,0.017743113918899,0,40.860756044365,0.37033752331107,4.1115675883552,1.0138944935394,545.25902330983,-0.001211148205623,0.017442280325605,475.47688323237
0.17546875,0.017775052369608,0,40.93927359901,0.37034846276031,4.111439113536,1.0139246869366,545.42996560656,-0.001214340608078,0.017473149423821,475.62676895398
0.17578125,0.017806991824729,0,41.017791204378,0.37035940252774,4.1113106172658,1.0139548808848,545.60079640954,-0.0012175343840038,0.017504017637632,475.77655935231
